"AI/ML Senior Developer
new",Ernst & Young,"Thiruvananthapuram, Kerala",,Today,The Artificial Intelligence (AI) & Machine Learning (ML) Developer is responsible for designing and implementing solutions based on AI and Machine Learning.,https://in.indeed.com//rc/clk?jk=2d70a33fda805e3c&fccid=1544766d4c2915b0&vjs=3
Senior Data Science Engineer,Inspirisys Solutions,"Chennai, Tamil Nadu",,30+ days ago,"Apply design and data analysis techniques to organize the presentation of data in visually innovative ways in order to make it easier to understand, insightful,…",https://in.indeed.com//rc/clk?jk=f36e9ee6a0b48a48&fccid=6f86bbf52523eb62&vjs=3
"Embedded Analytics System Engineer, Metropolis",NVIDIA,"Pune, Maharashtra",,30+ days ago,"Crafting ETLs for flawless integration and flow of data and metadata.Experience in streaming analytics engines like Apache Spark, and NoSQL data stores like…",https://in.indeed.com//rc/clk?jk=4f413fc2e6c07569&fccid=c267f29f0f85e8b8&vjs=3
Data Scientist Python Machine Learning Tableau Server,Brain Management Consultants India Private Limited,"Pune, Maharashtra",,30+ days ago,"Machine Learning: Classification, Regression, Clustering, Decision Tree, K-Means Clustering, Naïve Bayes.Statistical Methods: Predictive Analysis, Hypothesis…",https://in.indeed.com//rc/clk?jk=bc3cad2a39fd5c42&fccid=c233355b271af74d&vjs=3
Sr.Machine Learning Engineer,Aizant Global Analytics,"Hyderabad, Telangana",,30+ days ago,"Supervising the data acquisition process if more data is needed.Verifying data quality, and/or ensuring it via data cleaning.",https://in.indeed.com//rc/clk?jk=b26a36d4bc3dcf1a&fccid=ef6c418748236e53&vjs=3
Cloud Data Scientist,SRS Business Solutions India Private Limited,"Bengaluru, Karnataka",,30+ days ago,"As a Data Engineer, you will be responsible for building the ETL data pipelines.Professional Data Scientist looking to bring the hidden story out of your data…",https://in.indeed.com//rc/clk?jk=ae7b1b870dbd86da&fccid=c4bd311fad4bccfb&vjs=3
Data Science Senior Analyst,Accenture,"Bengaluru, Karnataka",,30+ days ago,Experience articulating business questions and using quantitative techniques to arrive at a solution using available data.,https://in.indeed.com//rc/clk?jk=a45cef9da5561f0a&fccid=a4e4e2eaf26690c9&vjs=3
Senior Analyst-Data Science,Accenture,"Mumbai, Maharashtra",,30+ days ago,"In the Data Science team, you will manage and analyze data in order to build data driven business insights and high impact data models to generate significant…",https://in.indeed.com//rc/clk?jk=0e75150f67b9f888&fccid=a4e4e2eaf26690c9&vjs=3
Principle Engineer (AI/ML),Availity India,"Bengaluru, Karnataka",,30+ days ago,"You at a minimum, possess a bachelor's degree in Engineering / Technology.Master’s degree in Computer Science a plus.Exposure to TensorFlow, Keras is a plus.",https://in.indeed.com//rc/clk?jk=5784afecd580412c&fccid=93dd5129e813c547&vjs=3
SE - Machine Learning,Contify Pvt. Ltd.,"New Delhi, Delhi",,30+ days ago,"We are team of analysts, engineers, data scientists and designers building powerful intelligence tools for business users.Company Name: Contify Pvt. Ltd.",https://in.indeed.com//rc/clk?jk=ad2efefa7987c55b&fccid=eacf104354817a16&vjs=3
CSP Business Analyst,Jacobs,India,,30+ days ago,Experience of data quality and data cleansing techniques.Performing data and business analysis on our sales data as well as visualising this data for key…,https://in.indeed.com//rc/clk?jk=0c4484101efe472f&fccid=de56d7554bea5214&vjs=3
Data Science Manager,Infosenseglobal,"Pune, Maharashtra",,30+ days ago,Responsible for driving data quality throughout the organization.Direct data science teams to complete all project deliverables.,https://in.indeed.com//rc/clk?jk=07587dfed468af86&fccid=d64ea2636eb33da2&vjs=3
Director of Data Science and Analytics- Startup,Michael Page,"Delhi, Delhi",,9 days ago,"Setup a framework for use of cutting-edge data mining, machine learning techniques.Collaborate with cross-functional teams to breakdown complex business…",https://in.indeed.com//rc/clk?jk=4f6d2a9e19dcc800&fccid=77087bd1709a8148&vjs=3
Senior Software Engineer - NLP R&D,Reverie Language Technologies,"Bengaluru, Karnataka",,30+ days ago,Good Python programming skills and programming concepts (data structures and algorithms).We are looking for a self-motivated research engineer who can analyze…,https://in.indeed.com//rc/clk?jk=9a109c4b458d7967&fccid=ad81b67c0291346c&vjs=3
ML Engineer,Positivenaick,"Chennai, Tamil Nadu",,30+ days ago,"Cross-functional collaboration between data science and engineering teams to.As an ML engineer, you need to be strong in Statistical Knowledge, with hands-on…",https://in.indeed.com//rc/clk?jk=a3ef42e9a612a732&fccid=5548187558d4d37a&vjs=3
"AI/ML Senior Developer
new",Ernst & Young,"Thiruvananthapuram, Kerala",,Today,The Artificial Intelligence (AI) & Machine Learning (ML) Developer is responsible for designing and implementing solutions based on AI and Machine Learning.,https://in.indeed.com//rc/clk?jk=2d70a33fda805e3c&fccid=1544766d4c2915b0&vjs=3
Senior Data Science Engineer,Inspirisys Solutions,"Chennai, Tamil Nadu",,30+ days ago,"Apply design and data analysis techniques to organize the presentation of data in visually innovative ways in order to make it easier to understand, insightful,…",https://in.indeed.com//rc/clk?jk=f36e9ee6a0b48a48&fccid=6f86bbf52523eb62&vjs=3
"Embedded Analytics System Engineer, Metropolis",NVIDIA,"Pune, Maharashtra",,30+ days ago,"Crafting ETLs for flawless integration and flow of data and metadata.Experience in streaming analytics engines like Apache Spark, and NoSQL data stores like…",https://in.indeed.com//rc/clk?jk=4f413fc2e6c07569&fccid=c267f29f0f85e8b8&vjs=3
Data Scientist Python Machine Learning Tableau Server,Brain Management Consultants India Private Limited,"Pune, Maharashtra",,30+ days ago,"Machine Learning: Classification, Regression, Clustering, Decision Tree, K-Means Clustering, Naïve Bayes.Statistical Methods: Predictive Analysis, Hypothesis…",https://in.indeed.com//rc/clk?jk=bc3cad2a39fd5c42&fccid=c233355b271af74d&vjs=3
Sr.Machine Learning Engineer,Aizant Global Analytics,"Hyderabad, Telangana",,30+ days ago,"Supervising the data acquisition process if more data is needed.Verifying data quality, and/or ensuring it via data cleaning.",https://in.indeed.com//rc/clk?jk=b26a36d4bc3dcf1a&fccid=ef6c418748236e53&vjs=3
Cloud Data Scientist,SRS Business Solutions India Private Limited,"Bengaluru, Karnataka",,30+ days ago,"As a Data Engineer, you will be responsible for building the ETL data pipelines.Professional Data Scientist looking to bring the hidden story out of your data…",https://in.indeed.com//rc/clk?jk=ae7b1b870dbd86da&fccid=c4bd311fad4bccfb&vjs=3
Data Science Senior Analyst,Accenture,"Bengaluru, Karnataka",,30+ days ago,Experience articulating business questions and using quantitative techniques to arrive at a solution using available data.,https://in.indeed.com//rc/clk?jk=a45cef9da5561f0a&fccid=a4e4e2eaf26690c9&vjs=3
Senior Analyst-Data Science,Accenture,"Mumbai, Maharashtra",,30+ days ago,"In the Data Science team, you will manage and analyze data in order to build data driven business insights and high impact data models to generate significant…",https://in.indeed.com//rc/clk?jk=0e75150f67b9f888&fccid=a4e4e2eaf26690c9&vjs=3
Principle Engineer (AI/ML),Availity India,"Bengaluru, Karnataka",,30+ days ago,"You at a minimum, possess a bachelor's degree in Engineering / Technology.Master’s degree in Computer Science a plus.Exposure to TensorFlow, Keras is a plus.",https://in.indeed.com//rc/clk?jk=5784afecd580412c&fccid=93dd5129e813c547&vjs=3
SE - Machine Learning,Contify Pvt. Ltd.,"New Delhi, Delhi",,30+ days ago,"We are team of analysts, engineers, data scientists and designers building powerful intelligence tools for business users.Company Name: Contify Pvt. Ltd.",https://in.indeed.com//rc/clk?jk=ad2efefa7987c55b&fccid=eacf104354817a16&vjs=3
CSP Business Analyst,Jacobs,India,,30+ days ago,Experience of data quality and data cleansing techniques.Performing data and business analysis on our sales data as well as visualising this data for key…,https://in.indeed.com//rc/clk?jk=0c4484101efe472f&fccid=de56d7554bea5214&vjs=3
Data Science Manager,Infosenseglobal,"Pune, Maharashtra",,30+ days ago,Responsible for driving data quality throughout the organization.Direct data science teams to complete all project deliverables.,https://in.indeed.com//rc/clk?jk=07587dfed468af86&fccid=d64ea2636eb33da2&vjs=3
Director of Data Science and Analytics- Startup,Michael Page,"Delhi, Delhi",,9 days ago,"Setup a framework for use of cutting-edge data mining, machine learning techniques.Collaborate with cross-functional teams to breakdown complex business…",https://in.indeed.com//rc/clk?jk=4f6d2a9e19dcc800&fccid=77087bd1709a8148&vjs=3
Senior Software Engineer - NLP R&D,Reverie Language Technologies,"Bengaluru, Karnataka",,30+ days ago,Good Python programming skills and programming concepts (data structures and algorithms).We are looking for a self-motivated research engineer who can analyze…,https://in.indeed.com//rc/clk?jk=9a109c4b458d7967&fccid=ad81b67c0291346c&vjs=3
ML Engineer,Positivenaick,"Chennai, Tamil Nadu",,30+ days ago,"Cross-functional collaboration between data science and engineering teams to.As an ML engineer, you need to be strong in Statistical Knowledge, with hands-on…",https://in.indeed.com//rc/clk?jk=a3ef42e9a612a732&fccid=5548187558d4d37a&vjs=3
"AI/ML Senior Developer
new",Ernst & Young,"Thiruvananthapuram, Kerala",,Today,The Artificial Intelligence (AI) & Machine Learning (ML) Developer is responsible for designing and implementing solutions based on AI and Machine Learning.,https://in.indeed.com//rc/clk?jk=2d70a33fda805e3c&fccid=1544766d4c2915b0&vjs=3
Senior Data Science Engineer,Inspirisys Solutions,"Chennai, Tamil Nadu",,30+ days ago,"Apply design and data analysis techniques to organize the presentation of data in visually innovative ways in order to make it easier to understand, insightful,…",https://in.indeed.com//rc/clk?jk=f36e9ee6a0b48a48&fccid=6f86bbf52523eb62&vjs=3
"Embedded Analytics System Engineer, Metropolis",NVIDIA,"Pune, Maharashtra",,30+ days ago,"Crafting ETLs for flawless integration and flow of data and metadata.Experience in streaming analytics engines like Apache Spark, and NoSQL data stores like…",https://in.indeed.com//rc/clk?jk=4f413fc2e6c07569&fccid=c267f29f0f85e8b8&vjs=3
Data Scientist Python Machine Learning Tableau Server,Brain Management Consultants India Private Limited,"Pune, Maharashtra",,30+ days ago,"Machine Learning: Classification, Regression, Clustering, Decision Tree, K-Means Clustering, Naïve Bayes.Statistical Methods: Predictive Analysis, Hypothesis…",https://in.indeed.com//rc/clk?jk=bc3cad2a39fd5c42&fccid=c233355b271af74d&vjs=3
Sr.Machine Learning Engineer,Aizant Global Analytics,"Hyderabad, Telangana",,30+ days ago,"Supervising the data acquisition process if more data is needed.Verifying data quality, and/or ensuring it via data cleaning.",https://in.indeed.com//rc/clk?jk=b26a36d4bc3dcf1a&fccid=ef6c418748236e53&vjs=3
Cloud Data Scientist,SRS Business Solutions India Private Limited,"Bengaluru, Karnataka",,30+ days ago,"As a Data Engineer, you will be responsible for building the ETL data pipelines.Professional Data Scientist looking to bring the hidden story out of your data…",https://in.indeed.com//rc/clk?jk=ae7b1b870dbd86da&fccid=c4bd311fad4bccfb&vjs=3
Data Science Senior Analyst,Accenture,"Bengaluru, Karnataka",,30+ days ago,Experience articulating business questions and using quantitative techniques to arrive at a solution using available data.,https://in.indeed.com//rc/clk?jk=a45cef9da5561f0a&fccid=a4e4e2eaf26690c9&vjs=3
Senior Analyst-Data Science,Accenture,"Mumbai, Maharashtra",,30+ days ago,"In the Data Science team, you will manage and analyze data in order to build data driven business insights and high impact data models to generate significant…",https://in.indeed.com//rc/clk?jk=0e75150f67b9f888&fccid=a4e4e2eaf26690c9&vjs=3
Data Scientist,PayPal,"Bengaluru, Karnataka",,30+ days ago,"Build expertise in PayPal data sources to find, manage and simplify complex data.PayPal being a data-driven company, expertise in data analytics will help you…",https://in.indeed.com//cmp/Paypal
"Data science intern-1
new",PayPal,"Chennai, Tamil Nadu",,Today,"As a core participant of the analytics team, you will work in the areas of marketing spend optimisation, product performance, business dynamics and data…",https://in.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0AZUZ1SiG2e4Ouwn9d_PzaL9ycxqvROzmSyfHj86mtRPX8kMGne1k1CfHv2qCqybA_IHmC9FrPKpujY_t6KJ22sSU1QevpqVsnNIQbMUAaW7XSq9BT-cD4zbhzIZbBbLDH0QU7u1uttXFqCmv0STPUYKBM65WtX2oQ40FjqWr1bWrW9KRi_X-JviXyNg9FvtF91YqUCnKnW8XS71gXQAZTz0JsZZ6aIbXdWVLVmnObXHYA-qqf1STqX9InaVWPTc9SgWkUJHfMxEs---LR9E233fdZilrEW7xrDSfuo88bWyNXYO71M6VnRpRlMhsTPfED01cOTD1bPXLMb5YRsM37njmqoOEXXZH1WGApVxNFShzP9cmEc5Mse7Bu-OuSMjF9ydQdrfxKM-286ZkT2WlTHYdy9Z2jTeNDZgrDYbsP9g-EGoKhT1hmhHcsnm-RtJmQ2Uacl0QznjDUtsE85hX-PGAy7yRfvNiY=&p=1&fvj=0&vjs=3
Data Science Manager,PayPal,"Chennai, Tamil Nadu",,20 days ago,"Experience in building a strong team of data-scientists.Have a true passion for working on big data/ML/AI and professional experience in data mining,…",https://in.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0AZUZ1SiG2e4Ouwn9d_PzaL9ycxqvROzmSyfHj86mtRPX8kMGne1k1CfHv2qCqybA-0KNzn_JEQsEZ-xlJsBni32_DMgJra786bDAloZyyKXYmS8AgVn6x9uc4p_Zl9ts4VTzAWFrQw7MiqTghKzDdSSRchGoOCGtwCIKb8rEq7yAqOL62jF_wgwTX877D9tXo9UBGS2I384sWE1ZjBC6ZdFeqPx7OzlGOcNdsv18n6DojnxPAcmAeNJiMQLhUzQRmX6F-OaUJj7htah_g74JVwDt0LFdYs6UOWz4STQvdMUiEeUzkzIbvIOUZQmC0Od5GaRkMaqsmTTL4UNHV9U8J3M2_mf5ihXkqSNehpSMCo8A6nwUBDknlaV8cgUBLLaIR2Cf2EvZv_t1owG-njI7huXxH63BOopN4blHcSMpVi11Mx8ZW2O4kVtpQlWcjjmU-_-MCcfYIPgzLe-LIQR56anulSZYWFTB8=&p=2&fvj=0&vjs=3
Manager Data Science,PayPal,"Chennai, Tamil Nadu",,30+ days ago,Design and implement data-driven systems that increase sales success.Design and implement data-driven systems that increase sales success.,https://in.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0AZUZ1SiG2e4Ouwn9d_PzaL9ycxqvROzmSyfHj86mtRPX8kMGne1k1CfHv2qCqybA9ymtylFHYywapF9EVGaeblt1oPCaXh-kcB7Fh1KPpkApNBxfKuo41awsY8MJA6vIViknZkOSV1PlkcGE3DwtSEUoO1UQk8GsqBupSCr-9O9_LoKQMt5rAmVJq9Pi5Ye5M7uNuw-EHTmLNNV1e-Esm5CtZe5NyChm2NxENiUq0Xa0c7ghrK0g_x3BVR_eyKBWQBXnZg__h32WK_8wrqjwYhvsiwVVlgFgoAj1NRJKemFoMp2u9_a8C3csSwoW5ITjrQxhBrMHA0WKPjkuIl7LeKdQFeFXy7o-BeW56JIk-NmisbDYG5T9HFdjDzPtaCU4qvz3LWzk4vK1FMzX3O5-hxx0yGSAtrk2PvAHRzYHr9uHCGAnqJxQoEDcGrrS-g_ILdq1O3TqI3JCvUf7JWGA2Xq4Y5nnqeT70=&p=3&fvj=0&vjs=3
Senior Software Engineer - NLP R&D,Reverie Language Technologies,"Bengaluru, Karnataka",,30+ days ago,Good Python programming skills and programming concepts (data structures and algorithms).We are looking for a self-motivated research engineer who can analyze…,https://in.indeed.com//rc/clk?jk=9a109c4b458d7967&fccid=ad81b67c0291346c&vjs=3
ML Engineer,Positivenaick,"Chennai, Tamil Nadu",,30+ days ago,"Cross-functional collaboration between data science and engineering teams to.As an ML engineer, you need to be strong in Statistical Knowledge, with hands-on…",https://in.indeed.com//rc/clk?jk=a3ef42e9a612a732&fccid=5548187558d4d37a&vjs=3
"AI/ML Senior Developer
new",Ernst & Young,"Thiruvananthapuram, Kerala",,Today,The Artificial Intelligence (AI) & Machine Learning (ML) Developer is responsible for designing and implementing solutions based on AI and Machine Learning.,https://in.indeed.com//rc/clk?jk=2d70a33fda805e3c&fccid=1544766d4c2915b0&vjs=3
Senior Data Science Engineer,Inspirisys Solutions,"Chennai, Tamil Nadu",,30+ days ago,"Apply design and data analysis techniques to organize the presentation of data in visually innovative ways in order to make it easier to understand, insightful,…",https://in.indeed.com//rc/clk?jk=f36e9ee6a0b48a48&fccid=6f86bbf52523eb62&vjs=3
"Embedded Analytics System Engineer, Metropolis",NVIDIA,"Pune, Maharashtra",,30+ days ago,"Crafting ETLs for flawless integration and flow of data and metadata.Experience in streaming analytics engines like Apache Spark, and NoSQL data stores like…",https://in.indeed.com//rc/clk?jk=4f413fc2e6c07569&fccid=c267f29f0f85e8b8&vjs=3
Data Scientist Python Machine Learning Tableau Server,Brain Management Consultants India Private Limited,"Pune, Maharashtra",,30+ days ago,"Machine Learning: Classification, Regression, Clustering, Decision Tree, K-Means Clustering, Naïve Bayes.Statistical Methods: Predictive Analysis, Hypothesis…",https://in.indeed.com//rc/clk?jk=bc3cad2a39fd5c42&fccid=c233355b271af74d&vjs=3
Sr.Machine Learning Engineer,Aizant Global Analytics,"Hyderabad, Telangana",,30+ days ago,"Supervising the data acquisition process if more data is needed.Verifying data quality, and/or ensuring it via data cleaning.",https://in.indeed.com//rc/clk?jk=b26a36d4bc3dcf1a&fccid=ef6c418748236e53&vjs=3
Cloud Data Scientist,SRS Business Solutions India Private Limited,"Bengaluru, Karnataka",,30+ days ago,"As a Data Engineer, you will be responsible for building the ETL data pipelines.Professional Data Scientist looking to bring the hidden story out of your data…",https://in.indeed.com//rc/clk?jk=ae7b1b870dbd86da&fccid=c4bd311fad4bccfb&vjs=3
Data Science Senior Analyst,Accenture,"Bengaluru, Karnataka",,30+ days ago,Experience articulating business questions and using quantitative techniques to arrive at a solution using available data.,https://in.indeed.com//rc/clk?jk=a45cef9da5561f0a&fccid=a4e4e2eaf26690c9&vjs=3
Senior Analyst-Data Science,Accenture,"Mumbai, Maharashtra",,30+ days ago,"In the Data Science team, you will manage and analyze data in order to build data driven business insights and high impact data models to generate significant…",https://in.indeed.com//rc/clk?jk=0e75150f67b9f888&fccid=a4e4e2eaf26690c9&vjs=3
Consulting Staff Engineer - Machine Learning,ThinkDeeply Inc.,"Hyderabad, Telangana",,10 days ago,"Some experience in setting up large scale training data pipelines.Collect, Organize and Process data pipelines for developing ML models.",https://in.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0BXSjN5gUTX6eCrRYvEJfbJT5k4hiK_tKcsLTWSiZ4MmTlIEMem6LK9A5O2pZPmdKpQLEvDbxvI36GRIilkkZlrscFfogzPmy7wAk1mchI5Uy-b0spyMG1EeqbkqP3e0vwm9x6De6YxL5gzAQPUlFnmxEEjH64yH0FUgdGQaTXe6lwJ-OJevBrkCO7dWIafXThSHu0Di-pJDFlK8zBZBS_BRDp690vw0MBY9-bZt0MOnqsHcrnMXAhW4Gmt8-TrKL3QrADy1BGLB3lALnOuC4ppJLaMc9kOuyQmYO9AOgf8gFk5-M0YW8jtn5VstZ_umYvi5Duzyac58o7S7hkcsK4g_pg8yYkzzEW5rVOtu2sIqFH3XQHlBPMUPCSdo7u8SqQ8-SswkHcoEgLpik_KY31gTI_XdgNZNVI_ROKCFjGJIOA7TK-Obye9C09p4FAW-DCrjpoBZABSbfBIJEAPvVc0I_BbOZ5LqHM=&p=14&fvj=1&vjs=3
Machine Learning Platform Engineer _The Advisory AI Center o...,Deloitte,"Hyderabad, Telangana",,30+ days ago,"Clients. Our focus is on bringing data, AI/ML, and technology together with our.SCAM ALERT: Caution against fraudulent job offers!Depth in at least one area.",https://in.indeed.com//pagead/clk?mo=r&ad=-6NYlbfkN0COC48J_yvnAzfn2IMtTFptJsrTzpCGD_tbzQiJ9tcXu-Nw5t7n3iZN17tdX6jq7QaFR8EtvN0aZ6xd6DlSJBIjm8bM9uTWuXAL-V0AnBn4IIu8yh2OQ9xq3diZrczsMie37oSt0JZW817g0PE0yEQr7QRIyVpeIjGIveuIUO3wPv3C_ck5BFJ3IAQyPhsqVfvpUtkak6SGCXxetjgL_YyIxldaMFc9GQWuK9uzW5EdKgzlKCQtJ3vf9e_pLDS19IAArNe6pANWR6_CWb52KmSQ1wF5bxGiVQgEdpnmJbujO5AviyJYkgJDMgmL1v3fm1yNhiRBLVmdh5KacxZN1mJ1oPxh_u-FgzNP6AOAgH-tPIT1idrxey6dsl0rx6NKpC7rsNxmPzlIEpTImsbw6UcYhsnmXKgUzjyCxBvd5Mk5nitu-3-2VhSLQxxupfTF6c-1GEhHH8T4LUSAz7QvmiziM9SXYKkBJeeH0Faj0KbcgMKegY-h3m9jJDRCM1zj3iRsoNqtE9lJKADibJF10YVfz4TAIbxzCfP9PUMYQKXOAw==&p=15&fvj=0&vjs=3
Teaching Assistant for Artificial Intelligence,"Data-Core Systems, Inc.","Kolkata, West Bengal",,30+ days ago,"AILABS (a DC Group company) has opened its first centre in Kolkata, to provide curated learning in data science with an accent on machine learning and other…",https://in.indeed.com//rc/clk?jk=dfd3847fd6391ec0&fccid=b4bceed4f9b5645c&vjs=3
Principle Engineer (AI/ML),Availity India,"Bengaluru, Karnataka",,30+ days ago,"You at a minimum, possess a bachelor's degree in Engineering / Technology.Master’s degree in Computer Science a plus.Exposure to TensorFlow, Keras is a plus.",https://in.indeed.com//rc/clk?jk=5784afecd580412c&fccid=93dd5129e813c547&vjs=3
SE - Machine Learning,Contify Pvt. Ltd.,"New Delhi, Delhi",,30+ days ago,"We are team of analysts, engineers, data scientists and designers building powerful intelligence tools for business users.Company Name: Contify Pvt. Ltd.",https://in.indeed.com//rc/clk?jk=ad2efefa7987c55b&fccid=eacf104354817a16&vjs=3
CSP Business Analyst,Jacobs,India,,30+ days ago,Experience of data quality and data cleansing techniques.Performing data and business analysis on our sales data as well as visualising this data for key…,https://in.indeed.com//rc/clk?jk=0c4484101efe472f&fccid=de56d7554bea5214&vjs=3
Data Science Manager,Infosenseglobal,"Pune, Maharashtra",,30+ days ago,Responsible for driving data quality throughout the organization.Direct data science teams to complete all project deliverables.,https://in.indeed.com//rc/clk?jk=07587dfed468af86&fccid=d64ea2636eb33da2&vjs=3
Director of Data Science and Analytics- Startup,Michael Page,"Delhi, Delhi",,9 days ago,"Setup a framework for use of cutting-edge data mining, machine learning techniques.Collaborate with cross-functional teams to breakdown complex business…",https://in.indeed.com//rc/clk?jk=4f6d2a9e19dcc800&fccid=77087bd1709a8148&vjs=3
Senior Software Engineer - NLP R&D,Reverie Language Technologies,"Bengaluru, Karnataka",,30+ days ago,Good Python programming skills and programming concepts (data structures and algorithms).We are looking for a self-motivated research engineer who can analyze…,https://in.indeed.com//rc/clk?jk=9a109c4b458d7967&fccid=ad81b67c0291346c&vjs=3
ML Engineer,Positivenaick,"Chennai, Tamil Nadu",,30+ days ago,"Cross-functional collaboration between data science and engineering teams to.As an ML engineer, you need to be strong in Statistical Knowledge, with hands-on…",https://in.indeed.com//rc/clk?jk=a3ef42e9a612a732&fccid=5548187558d4d37a&vjs=3
"AI/ML Senior Developer
new",Ernst & Young,"Thiruvananthapuram, Kerala",,Today,The Artificial Intelligence (AI) & Machine Learning (ML) Developer is responsible for designing and implementing solutions based on AI and Machine Learning.,https://in.indeed.com//rc/clk?jk=2d70a33fda805e3c&fccid=1544766d4c2915b0&vjs=3
Senior Data Science Engineer,Inspirisys Solutions,"Chennai, Tamil Nadu",,30+ days ago,"Apply design and data analysis techniques to organize the presentation of data in visually innovative ways in order to make it easier to understand, insightful,…",https://in.indeed.com//rc/clk?jk=f36e9ee6a0b48a48&fccid=6f86bbf52523eb62&vjs=3
"Embedded Analytics System Engineer, Metropolis",NVIDIA,"Pune, Maharashtra",,30+ days ago,"Crafting ETLs for flawless integration and flow of data and metadata.Experience in streaming analytics engines like Apache Spark, and NoSQL data stores like…",https://in.indeed.com//rc/clk?jk=4f413fc2e6c07569&fccid=c267f29f0f85e8b8&vjs=3
Data Scientist Python Machine Learning Tableau Server,Brain Management Consultants India Private Limited,"Pune, Maharashtra",,30+ days ago,"Machine Learning: Classification, Regression, Clustering, Decision Tree, K-Means Clustering, Naïve Bayes.Statistical Methods: Predictive Analysis, Hypothesis…",https://in.indeed.com//rc/clk?jk=bc3cad2a39fd5c42&fccid=c233355b271af74d&vjs=3
Sr.Machine Learning Engineer,Aizant Global Analytics,"Hyderabad, Telangana",,30+ days ago,"Supervising the data acquisition process if more data is needed.Verifying data quality, and/or ensuring it via data cleaning.",https://in.indeed.com//rc/clk?jk=b26a36d4bc3dcf1a&fccid=ef6c418748236e53&vjs=3
Cloud Data Scientist,SRS Business Solutions India Private Limited,"Bengaluru, Karnataka",,30+ days ago,"As a Data Engineer, you will be responsible for building the ETL data pipelines.Professional Data Scientist looking to bring the hidden story out of your data…",https://in.indeed.com//rc/clk?jk=ae7b1b870dbd86da&fccid=c4bd311fad4bccfb&vjs=3
Data Science Senior Analyst,Accenture,"Bengaluru, Karnataka",,30+ days ago,Experience articulating business questions and using quantitative techniques to arrive at a solution using available data.,https://in.indeed.com//rc/clk?jk=a45cef9da5561f0a&fccid=a4e4e2eaf26690c9&vjs=3
Principle Engineer (AI/ML),Availity India,"Bengaluru, Karnataka",,30+ days ago,"You at a minimum, possess a bachelor's degree in Engineering / Technology.Master’s degree in Computer Science a plus.Exposure to TensorFlow, Keras is a plus.",https://in.indeed.com//rc/clk?jk=5784afecd580412c&fccid=93dd5129e813c547&vjs=3
SE - Machine Learning,Contify Pvt. Ltd.,"New Delhi, Delhi",,30+ days ago,"We are team of analysts, engineers, data scientists and designers building powerful intelligence tools for business users.Company Name: Contify Pvt. Ltd.",https://in.indeed.com//rc/clk?jk=ad2efefa7987c55b&fccid=eacf104354817a16&vjs=3
CSP Business Analyst,Jacobs,India,,30+ days ago,Experience of data quality and data cleansing techniques.Performing data and business analysis on our sales data as well as visualising this data for key…,https://in.indeed.com//rc/clk?jk=0c4484101efe472f&fccid=de56d7554bea5214&vjs=3
Data Science Manager,Infosenseglobal,"Pune, Maharashtra",,30+ days ago,Responsible for driving data quality throughout the organization.Direct data science teams to complete all project deliverables.,https://in.indeed.com//rc/clk?jk=07587dfed468af86&fccid=d64ea2636eb33da2&vjs=3
Director of Data Science and Analytics- Startup,Michael Page,"Delhi, Delhi",,9 days ago,"Setup a framework for use of cutting-edge data mining, machine learning techniques.Collaborate with cross-functional teams to breakdown complex business…",https://in.indeed.com//rc/clk?jk=4f6d2a9e19dcc800&fccid=77087bd1709a8148&vjs=3
Senior Software Engineer - NLP R&D,Reverie Language Technologies,"Bengaluru, Karnataka",,30+ days ago,Good Python programming skills and programming concepts (data structures and algorithms).We are looking for a self-motivated research engineer who can analyze…,https://in.indeed.com//rc/clk?jk=9a109c4b458d7967&fccid=ad81b67c0291346c&vjs=3
ML Engineer,Positivenaick,"Chennai, Tamil Nadu",,30+ days ago,"Cross-functional collaboration between data science and engineering teams to.As an ML engineer, you need to be strong in Statistical Knowledge, with hands-on…",https://in.indeed.com//rc/clk?jk=a3ef42e9a612a732&fccid=5548187558d4d37a&vjs=3
"AI/ML Senior Developer
new",Ernst & Young,"Thiruvananthapuram, Kerala",,Today,The Artificial Intelligence (AI) & Machine Learning (ML) Developer is responsible for designing and implementing solutions based on AI and Machine Learning.,https://in.indeed.com//rc/clk?jk=2d70a33fda805e3c&fccid=1544766d4c2915b0&vjs=3
Senior Data Science Engineer,Inspirisys Solutions,"Chennai, Tamil Nadu",,30+ days ago,"Apply design and data analysis techniques to organize the presentation of data in visually innovative ways in order to make it easier to understand, insightful,…",https://in.indeed.com//rc/clk?jk=f36e9ee6a0b48a48&fccid=6f86bbf52523eb62&vjs=3
"Embedded Analytics System Engineer, Metropolis",NVIDIA,"Pune, Maharashtra",,30+ days ago,"Crafting ETLs for flawless integration and flow of data and metadata.Experience in streaming analytics engines like Apache Spark, and NoSQL data stores like…",https://in.indeed.com//rc/clk?jk=4f413fc2e6c07569&fccid=c267f29f0f85e8b8&vjs=3
